JourSemaine;JourFerie;Posan;Temperature;CONSOMMATION
3;0;0.0396197415608812;11.4;71614
4;0;0.0423521375305971;10.9;69592
5;0;0.0450845335003131;9.6;70290
6;0;0.047816929470029;7.3;66797
0;0;0.050549325439745;5.6;67347
1;0;0.0532817214094609;4.8;78989
2;0;0.0560141173791769;4.4;80660
3;0;0.0587465133488928;4.8;82063
4;0;0.0614789093186088;4.8;81113
5;0;0.0642113052883247;5;79625
6;0;0.0669437012580406;6.6;71653
0;0;0.0696760972277566;8.2;66182
1;0;0.0724084931974725;8.7;74651
2;0;0.0751408891671885;8.5;74923
3;0;0.0778732851369044;9.6;74052
4;0;0.0806056811066204;10;73307
5;0;0.0833380770763363;12.7;67265
6;0;0.0860704730460523;12.2;60264
0;0;0.0888028690157682;14.4;57077
1;0;0.0915352649854841;14.3;64527
2;0;0.0942676609552001;8.9;68812
3;0;0.097000056924916;8.6;71669
4;0;0.099732452894632;7.4;73114
5;0;0.102464848864348;8.9;73263
6;0;0.105197244834064;10.4;64155
0;0;0.10792964080378;11.3;61295
1;0;0.110662036773496;12.1;67571
2;0;0.113394432743212;9.9;69928
3;0;0.116126828712928;9.4;71252
4;0;0.118859224682644;10.3;73103
5;0;0.12159162065236;11.2;68360
6;0;0.124324016622075;12;60797
0;0;0.127056412591791;14.4;56466
1;0;0.129788808561507;10.7;67174
2;0;0.132521204531223;9.7;68760
3;0;0.135253600500939;9.5;70229
4;0;0.137985996470655;10.8;68791
5;0;0.140718392440371;9.9;68941
6;0;0.143450788410087;11.6;61361
0;0;0.146183184379803;12.8;57640
1;0;0.148915580349519;12.8;65486
2;0;0.151647976319235;10.4;66781
3;0;0.154380372288951;7;73106
4;0;0.157112768258667;8.8;75212
5;0;0.159845164228383;8.8;73103
6;0;0.162577560198099;10.9;62520
0;0;0.165309956167815;10.2;60429
1;0;0.168042352137531;8.4;71464
2;0;0.170774748107247;7.3;73232
3;0;0.173507144076962;8.5;73034
4;0;0.176239540046678;10;71171
5;0;0.178971936016394;8.3;71709
6;0;0.18170433198611;9.7;63462
0;0;0.184436727955826;11.1;59671
1;0;0.187169123925542;9.9;68335
2;0;0.189901519895258;11.8;68773
3;0;0.192633915864974;15.1;63581
4;0;0.19536631183469;12.4;63014
5;0;0.198098707804406;10.8;63684
6;0;0.200831103774122;11;58240
0;0;0.203563499743838;13.2;52850
1;0;0.206295895713554;11.9;61428
2;0;0.20902829168327;13.8;57334
3;0;0.211760687652986;15.5;53092
4;0;0.214493083622702;17.1;50625
5;0;0.217225479592418;15.7;49779
6;0;0.219957875562134;11.4;49165
0;0;0.22269027153185;10.5;50576
1;0;0.225422667501565;10.9;53490
2;0;0.228155063471281;10.4;54361
3;0;0.230887459440997;10.2;54673
4;0;0.233619855410713;8.8;55383
5;0;0.236352251380429;11.2;54305
6;0;0.239084647350145;13.5;48785
0;0;0.241817043319861;8.6;50927
1;0;0.244549439289577;5.8;60809
2;0;0.247281835259293;8.5;58422
3;0;0.250014231229009;10.3;56631
4;0;0.252746627198725;10.2;56216
5;0;0.255479023168441;11.2;54246
6;0;0.258211419138157;14.4;48107
0;0;0.260943815107873;17.2;45009
1;0;0.263676211077589;15.7;48517
2;0;0.266408607047305;16.5;48723
3;0;0.269141003017021;18.8;47337
4;0;0.271873398986737;20.1;46020
5;0;0.274605794956452;20.2;44771
6;0;0.277338190926168;19.8;40852
0;1;0.280070586895884;19.7;41153
1;1;0.2828029828656;15.9;41819
2;0;0.285535378835316;12;48552
3;0;0.288267774805032;15.5;48700
4;0;0.291000170774748;18.6;47468
5;0;0.293732566744464;18.8;46145
6;0;0.29646496271418;18.1;41772
0;0;0.299197358683896;16;42213
1;0;0.301929754653612;15.7;47793
2;0;0.304662150623328;15.1;48584
3;0;0.307394546593044;17.1;47871
4;0;0.31012694256276;18.9;47118
5;0;0.312859338532476;18.8;45781
6;0;0.315591734502192;17.4;41230
0;0;0.318324130471908;17.1;40885
1;0;0.321056526441624;19;46052
2;0;0.323788922411339;14.9;48739
3;0;0.326521318381055;15;49050
4;0;0.329253714350771;13.3;49682
5;1;0.331986110320487;13.8;43622
6;0;0.334718506290203;15;43511
0;0;0.337450902259919;16.3;42729
1;0;0.340183298229635;19.4;48213
2;0;0.342915694199351;16.7;48650
3;0;0.345648090169067;18.6;47472
4;0;0.348380486138783;20.2;46642
5;1;0.351112882108499;21.3;41132
6;0;0.353845278078215;20.5;40485
0;0;0.356577674047931;18.4;40699
1;0;0.359310070017647;11.3;50530
2;0;0.362042465987363;11.9;51490
3;0;0.364774861957079;13.4;52692
4;0;0.367507257926795;13.3;52537
5;0;0.37023965389651;14.6;51240
6;0;0.372972049866226;16.9;44019
0;0;0.375704445835942;17.5;41750
1;0;0.378436841805658;19.3;48343
2;0;0.381169237775374;20.7;48577
3;0;0.38390163374509;23.3;48464
4;1;0.386634029714806;24.3;41935
5;0;0.389366425684522;22.7;44610
6;0;0.392098821654238;16.5;42030
0;0;0.394831217623954;17.4;39805
1;0;0.39756361359367;20.6;47831
2;0;0.400296009563386;21.9;48966
3;0;0.403028405533102;22.5;49058
4;0;0.405760801502818;22;48957
5;0;0.408493197472534;22.2;48221
6;0;0.41122559344225;22.4;41952
0;1;0.413957989411966;22.3;39602
1;1;0.416690385381682;22.9;42315
2;0;0.419422781351397;24.2;49795
3;0;0.422155177321113;22.9;50364
4;0;0.424887573290829;15.3;50944
5;0;0.427619969260545;15.6;50487
6;0;0.430352365230261;17.2;43415
0;0;0.433084761199977;15.8;41716
1;0;0.435817157169693;17.6;50013
2;0;0.438549553139409;16;51621
3;0;0.441281949109125;17.2;52029
4;0;0.444014345078841;17.9;51576
5;0;0.446746741048557;17.2;51663
6;0;0.449479137018273;19.2;44355
0;0;0.452211532987989;19.1;42172
1;0;0.454943928957705;19.2;50479
2;0;0.457676324927421;19.2;51654
3;0;0.460408720897137;18.5;51716
4;0;0.463141116866853;18.6;51517
5;0;0.465873512836569;18.8;51004
6;0;0.468605908806284;20.9;44189
0;0;0.471338304776;20.7;41592
1;0;0.474070700745716;21.2;50439
2;0;0.476803096715432;25.2;51910
3;0;0.479535492685148;28.1;53339
4;0;0.482267888654864;28.3;53760
5;0;0.48500028462458;23.7;52688
6;0;0.487732680594296;22.3;44729
0;0;0.490465076564012;21;42163
1;0;0.493197472533728;20.1;51210
2;0;0.495929868503444;21.3;51799
3;0;0.49866226447316;22.7;53284
4;0;0.501394660442876;20.4;52692
5;0;0.504127056412592;20.1;51629
6;0;0.506859452382308;20.9;44984
0;0;0.509591848352024;22.5;42894
1;0;0.51232424432174;20.2;51889
2;0;0.515056640291456;21;52585
3;0;0.517789036261172;23.7;53308
4;0;0.520521432230887;25.8;53868
5;0;0.523253828200603;21.7;53223
6;0;0.525986224170319;21.2;45289
0;0;0.528718620140035;22.6;42053
1;0;0.531451016109751;24.1;48478
2;1;0.534183412079467;22;44256
3;0;0.536915808049183;19.6;52344
4;0;0.539648204018899;19.5;52712
5;0;0.542380599988615;21.4;52602
6;0;0.545112995958331;23.3;45575
0;0;0.547845391928047;25.4;42748
1;0;0.550577787897763;24.4;52475
2;0;0.553310183867479;23.9;53146
3;0;0.556042579837195;24.2;53157
4;0;0.558774975806911;25;53443
5;0;0.561507371776627;23.7;52646
6;0;0.564239767746343;24;45625
0;0;0.566972163716059;22.6;42671
1;0;0.569704559685774;26.6;51955
2;0;0.57243695565549;22.6;52253
3;0;0.575169351625206;23.6;52389
4;0;0.577901747594922;28.3;53289
5;0;0.580634143564638;31.3;53540
6;0;0.583366539534354;25.7;45774
0;0;0.58609893550407;22.4;41620
1;0;0.588831331473786;20.8;47818
2;0;0.591563727443502;21.1;47833
3;0;0.594296123413218;24.7;48174
4;0;0.597028519382934;28.3;48951
5;0;0.59976091535265;30.7;49978
6;0;0.602493311322366;30.1;45054
0;0;0.605225707292082;30.7;42658
1;0;0.607958103261798;28.7;49440
2;0;0.610690499231514;29.8;50373
3;0;0.61342289520123;28.5;50184
4;0;0.616155291170945;24.5;48740
5;0;0.618887687140661;22.5;47787
6;1;0.621620083110377;24.5;42224
0;0;0.624352479080093;22.8;40492
1;0;0.627084875049809;21.8;47366
2;0;0.629817271019525;23.3;48431
3;0;0.632549666989241;24.3;49307
4;0;0.635282062958957;27;50303
5;0;0.638014458928673;26.2;50740
6;0;0.640746854898389;22.9;44326
0;0;0.643479250868105;21.1;41376
1;0;0.646211646837821;21;49772
2;0;0.648944042807537;23.2;51286
3;0;0.651676438777253;22.1;51913
4;0;0.654408834746969;22.8;51926
5;0;0.657141230716685;20;51652
6;0;0.659873626686401;17.2;43906
0;0;0.662606022656117;17.2;42282
1;0;0.665338418625833;18.4;50850
2;0;0.668070814595549;19.6;51694
3;0;0.670803210565264;20.1;51626
4;0;0.67353560653498;22.2;51884
5;0;0.676268002504696;23.9;52253
6;0;0.679000398474412;20.5;44694
0;0;0.681732794444128;18.8;42450
1;0;0.684465190413844;19.5;50879
2;0;0.68719758638356;21.4;52198
3;0;0.689929982353276;23.2;52655
4;0;0.692662378322992;21.8;52611
5;0;0.695394774292708;22.8;52283
6;0;0.698127170262424;21.9;45013
0;0;0.70085956623214;24.3;42699
1;0;0.703591962201856;27.5;52537
2;0;0.706324358171572;26.9;53849
3;0;0.709056754141288;25.1;53807
4;0;0.711789150111004;23.9;52897
5;0;0.714521546080719;23.7;52312
6;0;0.717253942050435;23.4;45904
0;0;0.719986338020151;21.5;43106
1;0;0.722718733989867;20.9;51238
2;0;0.725451129959583;19.5;51921
3;0;0.728183525929299;20.2;52162
4;0;0.730915921899015;17.8;52076
5;0;0.733648317868731;12.8;53227
6;0;0.736380713838447;12.6;48120
0;0;0.739113109808163;11.8;48845
1;0;0.741845505777879;14;57373
2;0;0.744577901747595;15.9;56497
3;0;0.747310297717311;17.3;54960
4;0;0.750042693687027;15.1;55665
5;0;0.752775089656743;14;57567
6;0;0.755507485626459;12.6;51239
0;0;0.758239881596175;13.1;50031
1;0;0.760972277565891;13.5;58992
2;0;0.763704673535607;15;58823
3;0;0.766437069505323;15.3;58099
4;0;0.769169465475038;17.3;56494
5;0;0.771901861444754;15.9;56098
6;0;0.77463425741447;13.8;50009
0;0;0.777366653384186;11.9;50276
1;0;0.780099049353902;11.4;60565
2;0;0.782831445323618;11.2;61763
3;0;0.785563841293334;10.9;62847
4;0;0.78829623726305;10.4;63976
5;0;0.791028633232766;11.1;63240
6;0;0.793761029202482;11.5;56002
0;0;0.796493425172198;12.3;53538
1;0;0.799225821141914;12.6;62636
2;0;0.80195821711163;15.2;60960
3;0;0.804690613081346;18.8;57997
4;0;0.807423009051062;16.9;57369
5;0;0.810155405020778;15.5;57577
6;0;0.812887800990494;15.3;50546
0;0;0.815620196960209;14;50026
1;0;0.818352592929925;11.8;60404
2;0;0.821084988899641;12.4;62582
3;0;0.823817384869357;14.2;61047
4;0;0.826549780839073;15;58995
5;0;0.829282176808789;16.2;57069
6;0;0.832014572778505;15.9;50753
0;1;0.834746968748221;16.7;49864
1;0;0.837479364717937;18.1;55223
2;0;0.840211760687653;12.2;59147
3;0;0.842944156657369;10.6;62194
4;0;0.845676552627085;11.2;62484
5;0;0.848408948596801;13;61266
6;0;0.851141344566517;15.2;53119
0;0;0.853873740536233;15.6;50510
1;0;0.856606136505949;15.9;56353
2;0;0.859338532475665;13.9;58217
3;1;0.862070928445381;12.5;52816
4;0;0.864803324415096;14.4;57753
5;0;0.867535720384812;14.9;58356
6;0;0.870268116354528;15.5;50361
0;0;0.873000512324244;15.2;50955
1;0;0.87573290829396;12.7;59363
2;0;0.878465304263676;13.1;60223
3;0;0.881197700233392;14.2;60105
4;0;0.883930096203108;12;61233
5;0;0.886662492172824;9.4;64066
6;0;0.88939488814254;8.1;59761
0;0;0.892127284112256;8.9;59698
1;0;0.894859680081972;9.8;67284
2;0;0.897592076051688;8.7;68412
3;0;0.900324472021404;11.1;67504
4;0;0.90305686799112;11;66508
5;0;0.905789263960836;11;66334
6;0;0.908521659930552;10.6;58710
0;0;0.911254055900268;7;60942
1;0;0.913986451869984;4.6;73443
2;0;0.916718847839699;7.6;72975
3;0;0.919451243809415;6.8;74111
4;0;0.922183639779131;7.3;73168
5;0;0.924916035748847;6.5;73175
6;0;0.927648431718563;5.4;69080
0;0;0.930380827688279;5.8;67142
1;0;0.933113223657995;5;77712
2;0;0.935845619627711;5.2;77240
3;0;0.938578015597427;4.7;79513
4;0;0.941310411567143;5.9;76774
5;0;0.944042807536859;8.6;74600
6;0;0.946775203506575;8.9;64529
0;0;0.949507599476291;8.3;64376
1;0;0.952239995446007;10.6;70275
2;0;0.954972391415723;10.7;68705
3;0;0.957704787385439;9.4;70315
4;0;0.960437183355155;10.5;68531
5;0;0.96316957932487;9.8;67702
6;0;0.965901975294586;11.1;60874
0;0;0.968634371264302;10.4;58761
1;0;0.971366767234018;10;68311
2;0;0.974099163203734;13.4;62590
3;0;0.97683155917345;12.6;61690
4;0;0.979563955143166;9;61724
5;1;0.982296351112882;5.2;60113
6;0;0.985028747082598;4.7;65975
0;0;0.987761143052314;5.3;67160
1;0;0.99049353902203;5.6;70263
2;0;0.993225934991746;6;70341
3;0;0.995958330961462;5;71229
4;0;0.998690726931178;5.3;70123
5;1;0.00136994120668988;3.4;66004
6;0;0.00410982362006964;2.4;73573
0;0;0.0068497060334494;3;72482
1;0;0.00958958844682916;2.4;84135
2;0;0.0123294708602089;2.4;85939
3;0;0.0150693532735887;2.9;85688
4;0;0.0178092356869684;2.4;85123
5;0;0.0205491181003482;2.4;85262
6;0;0.023289000513728;1.5;80355
0;0;0.0260288829271077;1.7;78526
1;0;0.0287687653404875;2.4;87116
2;0;0.0315086477538672;6.1;84105
3;0;0.034248530167247;8.7;78916
4;0;0.0369884125806267;8.6;76219
5;0;0.0397282949940065;4.7;78742
6;0;0.0424681774073863;2.2;77810
0;0;0.045208059820766;6.9;69568
1;0;0.0479479422341458;6.2;80253
2;0;0.0506878246475255;6.4;79473
3;0;0.0534277070609053;10;75652
4;0;0.0561675894742851;9.5;72713
5;0;0.0589074718876648;7.7;73915
6;0;0.0616473543010446;6.7;69762
0;0;0.0643872367144243;4.7;70502
1;0;0.0671271191278041;5.2;79360
2;0;0.0698670015411839;4.2;83184
3;0;0.0726068839545636;7.2;80436
4;0;0.0753467663679434;12.3;71483
5;0;0.0780866487813231;12.3;66900
6;0;0.0808265311947029;10.1;62802
0;0;0.0835664136080827;8.9;62680
1;0;0.0863062960214624;10.3;69909
2;0;0.0890461784348422;12.9;67368
3;0;0.0917860608482219;12.5;67171
4;0;0.0945259432616017;9.9;68992
5;0;0.0972658256749814;10.5;67416
6;0;0.100005708088361;9.5;62033
0;0;0.102745590501741;5.6;64309
1;0;0.105485472915121;3.8;78585
2;0;0.1082253553285;2.7;82154
3;0;0.11096523774188;2.1;82566
4;0;0.11370512015526;1.9;84511
5;0;0.11644500256864;1.6;86249
6;0;0.11918488498202;0.4;80381
0;0;0.121924767395399;2.8;76596
1;0;0.124664649808779;8.1;79285
2;0;0.127404532222159;10.1;73973
3;0;0.130144414635539;11.7;69069
4;0;0.132884297048918;11.6;70111
5;0;0.135624179462298;11.7;67632
6;0;0.138364061875678;14.3;56847
0;0;0.141103944289058;14.3;54030
1;0;0.143843826702437;13.1;64507
2;0;0.146583709115817;15;60906
3;0;0.149323591529197;15.8;59262
4;0;0.152063473942577;14.2;59772
5;0;0.154803356355956;11.2;61027
6;0;0.157543238769336;9.4;57812
0;0;0.160283121182716;9.4;56568
1;0;0.163023003596096;11.9;62031
2;0;0.165762886009475;13.2;62450
3;0;0.168502768422855;13;63162
4;0;0.171242650836235;11.2;62002
5;0;0.173982533249615;7.8;65670
6;0;0.176722415662994;7.6;59482
0;0;0.179462298076374;8.3;58522
1;0;0.182202180489754;8;66512
2;0;0.184942062903134;8.7;66133
3;0;0.187681945316513;9.8;66530
4;0;0.190421827729893;13.4;63073
5;0;0.193161710143273;11.2;63169
6;0;0.195901592556653;10.6;57623
0;0;0.198641474970033;9.4;57108
1;0;0.201381357383412;10.1;66512
2;0;0.204121239796792;9.7;65732
3;0;0.206861122210172;9.5;65874
4;0;0.209601004623552;7.7;67552
5;0;0.212340887036931;6.9;67985
6;0;0.215080769450311;7.5;60599
0;0;0.217820651863691;8.5;59975
1;0;0.220560534277071;8.9;66140
2;0;0.22330041669045;10.9;61961
3;0;0.22604029910383;14.3;59176
4;0;0.22878018151721;12.3;59197
5;0;0.23152006393059;13.8;57911
6;0;0.234259946343969;11.3;52577
0;0;0.236999828757349;13.1;49511
1;0;0.239739711170729;16.5;54981
2;0;0.242479593584109;18.3;52677
3;0;0.245219475997488;19.7;51400
4;0;0.247959358410868;19.6;52600
5;0;0.250699240824248;14.4;52626
6;0;0.253439123237628;10;50856
0;1;0.256179005651007;10.7;50823
1;1;0.258918888064387;10.8;52486
2;0;0.261658770477767;6.9;65046
3;0;0.264398652891147;6.2;67595
4;0;0.267138535304527;10;64443
5;0;0.269878417717906;13.4;61453
6;0;0.272618300131286;11.8;54672
0;0;0.275358182544666;8.9;55704
1;0;0.278098064958046;8.6;64404
2;0;0.280837947371425;9.4;63396
3;0;0.283577829784805;10.3;62503
4;0;0.286317712198185;9.4;62784
5;0;0.289057594611565;9.5;62594
6;0;0.291797477024944;10.2;55952
0;0;0.294537359438324;11.5;52808
1;0;0.297277241851704;13.3;58887
2;0;0.300017124265084;15.2;56929
3;0;0.302757006678463;15.5;56206
4;0;0.305496889091843;14.7;54983
5;0;0.308236771505223;16.6;53107
6;0;0.310976653918603;18.2;45796
0;0;0.313716536331982;15.9;44760
1;0;0.316456418745362;14.2;54018
2;0;0.319196301158742;15.2;54305
3;0;0.321936183572122;15.1;55069
4;0;0.324676065985501;12.1;56431
5;0;0.327415948398881;11.9;56541
6;1;0.330155830812261;10.9;49011
0;0;0.332895713225641;11.9;48728
1;0;0.335635595639021;14.2;55659
2;0;0.3383754780524;14.1;56902
3;0;0.34111536046578;12.6;56764
4;0;0.34385524287916;12.2;59315
5;0;0.34659512529254;13.9;56142
6;1;0.349335007705919;17.5;45890
0;0;0.352074890119299;21.4;43031
1;0;0.354814772532679;15.3;52345
2;0;0.357554654946059;13.3;53900
3;0;0.360294537359438;14.6;53946
4;1;0.363034419772818;13.3;47920
5;0;0.365774302186198;13.5;50674
6;0;0.368514184599578;13.4;48676
0;0;0.371254067012957;14.4;47018
1;0;0.373993949426337;14.4;55362
2;0;0.376733831839717;14.3;55445
3;0;0.379473714253097;14.1;55892
4;0;0.382213596666476;15.3;54787
5;0;0.384953479079856;15.4;54401
6;0;0.387693361493236;14.2;48037
0;1;0.390433243906616;14.7;45188
1;1;0.393173126319995;13.7;48681
2;0;0.395913008733375;14.3;55539
3;0;0.398652891146755;14.6;55930
4;0;0.401392773560135;17.2;53410
5;0;0.404132655973514;19.6;51500
6;0;0.406872538386894;20.6;44301
0;0;0.409612420800274;20.6;41504
1;0;0.412352303213654;21.8;50117
2;0;0.415092185627033;23.5;51013
3;0;0.417832068040413;21.1;51634
4;0;0.420571950453793;21.7;51901
5;0;0.423311832867173;19.9;51592
6;0;0.426051715280553;17.7;44384
0;0;0.428791597693932;19.4;42164
1;0;0.431531480107312;20.6;51077
2;0;0.434271362520692;22.4;51632
3;0;0.437011244934072;23.4;52321
4;0;0.439751127347451;23.3;52231
5;0;0.442491009760831;23.8;52379
6;0;0.445230892174211;22.6;45469
0;0;0.447970774587591;24.7;42304
1;0;0.45071065700097;26.3;52895
2;0;0.45345053941435;26.2;53964
3;0;0.45619042182773;27.7;55125
4;0;0.45893030424111;24.3;54158
5;0;0.461670186654489;24.2;52815
6;0;0.464410069067869;23.2;46177
0;0;0.467149951481249;22.1;42934
1;0;0.469889833894629;21.9;51972
2;0;0.472629716308008;18.9;52280
3;0;0.475369598721388;18.1;52872
4;0;0.478109481134768;18.4;52257
5;0;0.480849363548148;19.9;51207
6;0;0.483589245961527;20.5;44906
0;0;0.486329128374907;20.7;43050
1;0;0.489069010788287;20.9;51584
2;0;0.491808893201667;19;52307
3;0;0.494548775615047;18.3;52433
4;0;0.497288658028426;20.8;52318
5;0;0.500028540441806;23.6;52543
6;0;0.502768422855186;21.3;46136
0;0;0.505508305268566;19.4;43251
1;0;0.508248187681945;20.8;52305
2;0;0.510988070095325;19.5;52706
3;0;0.513727952508705;20.4;52871
4;0;0.516467834922085;19.7;52892
5;0;0.519207717335464;20.1;52272
6;0;0.521947599748844;20.5;45906
0;0;0.524687482162224;20.6;42831
1;0;0.527427364575604;19.6;52481
2;0;0.530167246988983;17.7;52776
3;1;0.532907129402363;18.1;45155
4;0;0.535647011815743;20.4;51767
5;0;0.538386894229123;19.8;51619
6;0;0.541126776642502;21.2;45091
0;0;0.543866659055882;25.4;42522
1;0;0.546606541469262;26.8;53052
2;0;0.549346423882642;26.4;53706
3;0;0.552086306296022;26.2;54036
4;0;0.554826188709401;26.7;54326
5;0;0.557566071122781;25.7;53836
6;0;0.560305953536161;22.6;45926
0;0;0.56304583594954;21.6;43029
1;0;0.56578571836292;21.4;51705
2;0;0.5685256007763;21;52637
3;0;0.57126548318968;20.5;51726
4;0;0.574005365603059;21.5;51352
5;0;0.576745248016439;21.6;50336
6;0;0.579485130429819;20.1;44237
0;0;0.582225012843199;19.5;40863
1;0;0.584964895256579;20.1;46923
2;0;0.587704777669958;19.1;47928
3;0;0.590444660083338;18.3;47995
4;0;0.593184542496718;20.5;46895
5;0;0.595924424910098;20.1;45989
6;0;0.598664307323477;18.9;41729
0;0;0.601404189736857;19.6;39683
1;0;0.604144072150237;20.4;45082
2;0;0.606883954563617;23;46159
3;0;0.609623836976996;24.3;47016
4;0;0.612363719390376;26;47684
5;0;0.615103601803756;25;48066
6;0;0.617843484217136;26.7;44103
0;1;0.620583366630515;26.1;41387
1;0;0.623323249043895;20.3;46566
2;0;0.626063131457275;19.2;47243
3;0;0.628803013870655;19;47578
4;0;0.631542896284034;19.4;47772
5;0;0.634282778697414;21.8;47723
6;0;0.637022661110794;23.5;43750
0;0;0.639762543524174;21.1;41376
1;0;0.642502425937553;20.8;49318
2;0;0.645242308350933;21.1;49555
3;0;0.647982190764313;21.5;49883
4;0;0.650722073177693;20.8;50674
5;0;0.653461955591073;20.1;50136
6;0;0.656201838004452;19.7;43843
0;0;0.658941720417832;19;41839
1;0;0.661681602831212;19.4;51132
2;0;0.664421485244592;20;52143
3;0;0.667161367657971;20.4;52910
4;0;0.669901250071351;21.5;52919
5;0;0.672641132484731;21.9;52659
6;0;0.675381014898111;22.8;45579
0;0;0.67812089731149;24.2;43390
1;0;0.68086077972487;26.4;52944
2;0;0.68360066213825;26.5;53554
3;0;0.68634054455163;24.8;53947
4;0;0.689080426965009;22.2;53802
5;0;0.691820309378389;20.9;52937
6;0;0.694560191791769;20.6;45357
0;0;0.697300074205149;21.6;43040
1;0;0.700039956618528;23;51985
2;0;0.702779839031908;22.1;53549
3;0;0.705519721445288;21;53816
4;0;0.708259603858668;19.8;52939
5;0;0.710999486272047;20.3;51882
6;0;0.713739368685427;20.4;45662
0;0;0.716479251098807;17.5;43332
1;0;0.719219133512187;16.9;52038
2;0;0.721959015925567;16.9;52288
3;0;0.724698898338946;17.8;52575
4;0;0.727438780752326;19.1;52127
5;0;0.730178663165706;19.5;51797
6;0;0.732918545579086;20.5;45849
0;0;0.735658427992465;19.6;43282
1;0;0.738398310405845;19.2;52042
2;0;0.741138192819225;17.3;52561
3;0;0.743878075232605;17.1;53176
4;0;0.746617957645984;16.1;53453
5;0;0.749357840059364;16.6;53645
6;0;0.752097722472744;17.8;47387
0;0;0.754837604886124;16.2;46404
1;0;0.757577487299503;15.3;54085
2;0;0.760317369712883;14.5;55547
3;0;0.763057252126263;14.9;56104
4;0;0.765797134539643;15.6;55089
5;0;0.768537016953022;15.3;55184
6;0;0.771276899366402;14.9;48688
0;0;0.774016781779782;13.7;47309
1;0;0.776756664193162;14.4;55930
2;0;0.779496546606541;13.7;57440
3;0;0.782236429019921;13.9;57946
4;0;0.784976311433301;13.2;58670
5;0;0.787716193846681;13.9;58281
6;0;0.790456076260061;13.9;51965
0;0;0.79319595867344;13.7;49934
1;0;0.79593584108682;14.9;58954
2;0;0.7986757235002;18.3;56088
3;0;0.80141560591358;18.2;56252
4;0;0.804155488326959;14.8;56433
5;0;0.806895370740339;12.5;58295
6;0;0.809635253153719;12.6;52419
0;0;0.812375135567099;11.9;51608
1;0;0.815115017980478;13.4;59964
2;0;0.817854900393858;13.9;59665
3;0;0.820594782807238;12.9;59986
4;0;0.823334665220618;13.7;59643
5;0;0.826074547633997;15.5;58564
6;0;0.828814430047377;14.5;52203
0;0;0.831554312460757;17;48371
1;1;0.834294194874137;13.2;50227
2;0;0.837034077287516;12.3;60637
3;0;0.839773959700896;10.7;62927
4;0;0.842513842114276;10.1;65149
5;0;0.845253724527656;10.3;65014
6;0;0.847993606941035;9.8;59620
0;0;0.850733489354415;11.1;56837
1;0;0.853473371767795;11.6;64416
2;0;0.856213254181175;10.1;66668
3;0;0.858953136594555;9.7;69376
4;1;0.861693019007934;10.2;60356
5;0;0.864432901421314;9.9;64290
6;0;0.867172783834694;11.9;57326
0;0;0.869912666248074;11.8;55105
1;0;0.872652548661453;9.3;67316
2;0;0.875392431074833;8.9;68430
3;0;0.878132313488213;9.9;68359
4;0;0.880872195901593;10.6;67415
5;0;0.883612078314972;9.7;67448
6;0;0.886351960728352;8.5;62250
0;0;0.889091843141732;7.8;61634
1;0;0.891831725555112;7.8;71353
2;0;0.894571607968491;7.7;72562
3;0;0.897311490381871;6.6;74482
4;0;0.900051372795251;6.2;75414
5;0;0.902791255208631;6.1;76014
6;0;0.90553113762201;5.4;69579
0;0;0.90827102003539;5;69626
1;0;0.91101090244877;5.1;79026
2;0;0.91375078486215;6.6;80198
3;0;0.916490667275529;9.7;75116
4;0;0.919230549688909;6.2;76923
5;0;0.921970432102289;5.3;79885
6;0;0.924710314515669;9.4;66775
0;0;0.927450196929049;6.3;67969
1;0;0.930190079342428;7;76358
2;0;0.932929961755808;7.5;76933
3;0;0.935669844169188;6.3;77615
4;0;0.938409726582567;6.2;78839
5;0;0.941149608995947;6.8;78513
6;0;0.943889491409327;6.8;70924
0;0;0.946629373822707;8.8;66024
1;0;0.949369256236087;8.2;74177
2;0;0.952109138649466;7.1;76302
3;0;0.954849021062846;7.4;76450
4;0;0.957588903476226;8;75681
5;0;0.960328785889606;7.6;74910
6;0;0.963068668302985;6.6;69077
0;0;0.965808550716365;5.4;69392
1;0;0.968548433129745;4.6;79982
2;0;0.971288315543125;3.7;81030
3;0;0.974028197956504;2.4;83955
4;0;0.976768080369884;8.1;76926
5;0;0.979507962783264;10;66580
6;1;0.982247845196644;10.1;56497
0;0;0.984987727610023;10.1;57421
1;0;0.987727610023403;10.4;64068
2;0;0.990467492436783;12.2;62715
3;0;0.993207374850163;13.5;61047
4;0;0.995947257263542;14.3;57045
5;0;0.998687139676922;11.9;57374
6;1;0.00136994120668988;11.3;51839
0;0;0.00410982362006964;12;55961
1;0;0.0068497060334494;11.8;65780
2;0;0.00958958844682916;10.1;68408
3;0;0.0123294708602089;5.7;74757
4;0;0.0150693532735887;4.8;78321
5;0;0.0178092356869684;6;78621
6;0;0.0205491181003482;8;69639
0;0;0.023289000513728;7.1;67398
1;0;0.0260288829271077;6.3;76912
2;0;0.0287687653404875;4.5;79399
3;0;0.0315086477538672;3.8;81962
4;0;0.034248530167247;3.6;82840
5;0;0.0369884125806267;4;83861
6;0;0.0397282949940065;3.8;77692
0;0;0.0424681774073863;3.5;75597
1;0;0.045208059820766;6;81550
2;0;0.0479479422341458;5.5;81416
3;0;0.0506878246475255;5.2;82214
4;0;0.0534277070609053;6.5;79746
5;0;0.0561675894742851;4.8;81191
